time,nr_nl.I1.phi,nr_nl.I1.der(phi),nr_nl.I1.flange_a.phi,nr_nl.I1.flange_a.tau,nr_nl.I1.flange_b.phi,nr_nl.I1.flange_b.tau,nr_nl.I1.w,nr_nl.I1.der(w),nr_nl.I1.a,nr_nl.I2.phi,nr_nl.I2.der(phi),nr_nl.I2.flange_a.phi,nr_nl.I2.flange_a.tau,nr_nl.I2.flange_b.phi,nr_nl.I2.w,nr_nl.I2.der(w),nr_nl.I2.a,nr_nl.torque.tau,nr_nl.torque.inPort.signal[1],nr_nl.torque.flange_b.phi,nr_nl.torque.flange_b.tau,nr_nl.signal.outPort.signal[1],nr_nl.signal.y[1],nr_nl.backlash.phi_rel,nr_nl.backlash.der(phi_rel),nr_nl.backlash.tau,nr_nl.backlash.flange_a.phi,nr_nl.backlash.flange_a.tau,nr_nl.backlash.flange_b.phi,nr_nl.backlash.flange_b.tau,r_nl.I1.phi,r_nl.I1.der(phi),r_nl.I1.flange_a.phi,r_nl.I1.flange_a.tau,r_nl.I1.flange_b.phi,r_nl.I1.flange_b.tau,r_nl.I1.w,r_nl.I1.der(w),r_nl.I1.a,r_nl.I2.phi,r_nl.I2.der(phi),r_nl.I2.flange_a.phi,r_nl.I2.flange_a.tau,r_nl.I2.flange_b.phi,r_nl.I2.flange_b.tau,r_nl.I2.w,r_nl.I2.der(w),r_nl.I2.a,r_nl.torque.tau,r_nl.torque.inPort.signal[1],r_nl.torque.flange_b.phi,r_nl.torque.flange_b.tau,r_nl.signal.outPort.signal[1],r_nl.signal.y[1],r_nl.backlash.phi_rel,r_nl.backlash.der(phi_rel),r_nl.backlash.tau,r_nl.backlash.flange_a.phi,r_nl.backlash.flange_a.tau,r_nl.backlash.flange_b.phi,r_nl.backlash.flange_b.tau,r_nl.gear.flange_a.phi,r_nl.gear.flange_a.tau,r_nl.gear.flange_b.phi,r_nl.gear.flange_b.tau,r_nl.gear.tau_support,r_nl.gear.phi_a,r_nl.gear.phi_b,r_nl.I3.phi,r_nl.I3.der(phi),r_nl.I3.flange_a.phi,r_nl.I3.flange_a.tau,r_nl.I3.flange_b.phi,r_nl.I3.w,r_nl.I3.der(w),r_nl.I3.a,nr_cor.I1.phi,nr_cor.I1.der(phi),nr_cor.I1.flange_a.phi,nr_cor.I1.flange_a.tau,nr_cor.I1.flange_b.phi,nr_cor.I1.w,nr_cor.I1.der(w),nr_cor.I1.a,nr_cor.I2.phi,nr_cor.I2.der(phi),nr_cor.I2.flange_a.phi,nr_cor.I2.flange_b.phi,nr_cor.I2.w,nr_cor.I2.der(w),nr_cor.I2.a,nr_cor.torque.tau,nr_cor.torque.inPort.signal[1],nr_cor.torque.flange_b.phi,nr_cor.torque.flange_b.tau,nr_cor.signal.outPort.signal[1],nr_cor.signal.y[1],nr_cor.backlash.phi_rel,nr_cor.backlash.flange_a.phi,nr_cor.backlash.flange_a.der(phi),nr_cor.backlash.flange_b.phi,nr_cor.backlash.flange_b.der(phi),r_cor.I1.phi,r_cor.I1.der(phi),r_cor.I1.flange_a.phi,r_cor.I1.flange_a.tau,r_cor.I1.flange_b.phi,r_cor.I1.w,r_cor.I1.der(w),r_cor.I1.a,r_cor.I2.phi,r_cor.I2.der(phi),r_cor.I2.flange_a.phi,r_cor.I2.flange_b.phi,r_cor.I2.flange_b.tau,r_cor.I2.w,r_cor.I2.der(w),r_cor.I2.a,r_cor.torque.tau,r_cor.torque.inPort.signal[1],r_cor.torque.flange_b.phi,r_cor.torque.flange_b.tau,r_cor.signal.outPort.signal[1],r_cor.signal.y[1],r_cor.backlash.phi_rel,r_cor.backlash.flange_a.phi,r_cor.backlash.flange_a.der(phi),r_cor.backlash.flange_b.phi,r_cor.backlash.flange_b.der(phi),r_cor.gear.flange_a.phi,r_cor.gear.flange_a.tau,r_cor.gear.flange_b.phi,r_cor.gear.flange_b.tau,r_cor.gear.tau_support,r_cor.gear.phi_a,r_cor.gear.phi_b,r_cor.I3.phi,r_cor.I3.der(phi),r_cor.I3.flange_a.phi,r_cor.I3.flange_a.tau,r_cor.I3.flange_b.phi,r_cor.I3.w,r_cor.I3.der(w),r_cor.I3.a
0.354,0.012708626,0.123761065,0.012708626,0.7939904,0.012708626,0.0,0.123761065,0.7939904,0.7939904,0.007825692,0.04393995,0.007825692,-0.0,0.007825692,0.04393995,-0.0,-0.0,0.7939904,0.7939904,0.012708626,-0.7939904,0.7939904,0.7939904,-0.0048829336,-0.07982112,0.0,0.012708626,-0.0,0.007825692,0.0,0.012708626,0.123761065,0.012708626,0.7939904,0.012708626,0.0,0.123761065,0.7939904,0.7939904,0.007825692,0.04393995,0.007825692,-0.0,0.007825692,0.0,0.04393995,-0.0,-0.0,0.7939904,0.7939904,0.012708626,-0.7939904,0.7939904,0.7939904,-0.0048829336,-0.07982112,0.0,0.012708626,-0.0,0.007825692,0.0,0.007825692,-0.0,0.007825692,0.0,-0.0,0.007825692,0.007825692,0.007825692,0.04393995,0.007825692,-0.0,0.007825692,0.04393995,-0.0,-0.0,0.012333249,0.007111067,0.012333249,0.7939904,0.012333249,0.007111067,0.7939904,0.7939904,0.007950818,0.082823284,0.007950818,0.007950818,0.082823284,0.0,0.0,0.7939904,0.7939904,0.012333249,-0.7939904,0.7939904,0.7939904,-0.00438243,0.012333249,0.007111067,0.007950818,0.082823284,0.014983521,0.03471883,0.014983521,0.7939904,0.014983521,0.03471883,0.7939904,0.7939904,0.010601091,0.110431045,0.010601091,0.010601091,0.0,0.110431045,0.0,0.0,0.7939904,0.7939904,0.014983521,-0.7939904,0.7939904,0.7939904,-0.00438243,0.014983521,0.03471883,0.010601091,0.110431045,0.010601091,-0.0,0.010601091,0.0,-0.0,0.010601091,0.010601091,0.010601091,0.110431045,0.010601091,-0.0,0.010601091,0.110431045,0.0,0.0
0.35545704,0.012889715,0.12491326,0.012889715,0.7883917,0.012889715,0.0,0.12491326,0.7883917,0.7883917,0.007889714,0.04393995,0.007889714,-0.0,0.007889714,0.04393995,-0.0,-0.0,0.7883917,0.7883917,0.012889715,-0.7883917,0.7883917,0.7883917,-0.005,-0.080973305,0.0,0.012889715,-0.0,0.007889714,0.0,0.012889715,0.12491326,0.012889715,0.7883917,0.012889715,0.0,0.12491326,0.7883917,0.7883917,0.007889714,0.04393995,0.007889714,-0.0,0.007889714,0.0,0.04393995,-0.0,-0.0,0.7883917,0.7883917,0.012889715,-0.7883917,0.7883917,0.7883917,-0.005,-0.080973305,0.0,0.012889715,-0.0,0.007889714,0.0,0.007889714,-0.0,0.007889714,0.0,-0.0,0.007889714,0.007889714,0.007889714,0.04393995,0.007889714,-0.0,0.007889714,0.04393995,-0.0,-0.0,0.012344373,0.008263257,0.012344373,0.7883917,0.012344373,0.008263257,0.7883917,0.7883917,0.008071495,0.082823284,0.008071495,0.008071495,0.082823284,0.0,0.0,0.7883917,0.7883917,0.012344373,-0.7883917,0.7883917,0.7883917,-0.0042728786,0.012344373,0.008263257,0.008071495,0.082823284,0.015034872,0.035871018,0.015034872,0.7883917,0.015034872,0.035871018,0.7883917,0.7883917,0.010761993,0.110431045,0.010761993,0.010761993,0.0,0.110431045,0.0,0.0,0.7883917,0.7883917,0.015034872,-0.7883917,0.7883917,0.7883917,-0.0042728786,0.015034872,0.035871018,0.010761993,0.110431045,0.010761993,-0.0,0.010761993,0.0,-0.0,0.010761993,0.010761993,0.010761993,0.110431045,0.010761993,-0.0,0.010761993,0.110431045,0.0,0.0
0.35545704,0.012889715,0.12491326,0.012889715,0.7883917,0.012889715,0.0,0.12491326,0.7883917,0.7883917,0.007889714,0.04393995,0.007889714,-0.0,0.007889714,0.04393995,-0.0,-0.0,0.7883917,0.7883917,0.012889715,-0.7883917,0.7883917,0.7883917,-0.005,-0.080973305,0.0,0.012889715,-0.0,0.007889714,0.0,0.012889715,0.12491326,0.012889715,0.7883917,0.012889715,-1.497847e-09,0.12491326,0.7883917,0.7883917,0.007889714,0.04393995,0.007889714,1.497847e-09,0.007889714,-4.9928234e-10,0.04393995,4.9928234e-10,4.9928234e-10,0.7883917,0.7883917,0.012889715,-0.7883917,0.7883917,0.7883917,-0.005,-0.080973305,-1.497847e-09,0.012889715,1.497847e-09,0.007889714,-1.497847e-09,0.007889714,4.9928234e-10,0.007889714,-4.9928234e-10,-0.0,0.007889714,0.007889714,0.007889714,0.04393995,0.007889714,4.9928234e-10,0.007889714,0.04393995,4.9928234e-10,4.9928234e-10,0.012344373,0.008263257,0.012344373,0.7883917,0.012344373,0.008263257,0.7883917,0.7883917,0.008071495,0.082823284,0.008071495,0.008071495,0.082823284,0.0,0.0,0.7883917,0.7883917,0.012344373,-0.7883917,0.7883917,0.7883917,-0.0042728786,0.012344373,0.008263257,0.008071495,0.082823284,0.015034872,0.035871018,0.015034872,0.7883917,0.015034872,0.035871018,0.7883917,0.7883917,0.010761993,0.110431045,0.010761993,0.010761993,0.0,0.110431045,0.0,0.0,0.7883917,0.7883917,0.015034872,-0.7883917,0.7883917,0.7883917,-0.0042728786,0.015034872,0.035871018,0.010761993,0.110431045,0.010761993,-0.0,0.010761993,0.0,-0.0,0.010761993,0.010761993,0.010761993,0.110431045,0.010761993,-0.0,0.010761993,0.110431045,0.0,0.0
0.35545704,0.012889715,0.12491326,0.012889715,0.7883917,0.012889715,0.0,0.12491326,0.7883917,0.7883917,0.007889715,0.04393995,0.007889715,-0.0,0.007889715,0.04393995,-0.0,-0.0,0.7883917,0.7883917,0.012889715,-0.7883917,0.7883917,0.7883917,-0.005,-0.08097331,0.0,0.012889715,-0.0,0.007889715,0.0,0.012889715,0.12491326,0.012889715,0.7883917,0.012889715,-1.0010252e-05,0.12491326,0.7883817,0.7883817,0.007889715,0.04393995,0.007889715,1.0010252e-05,0.007889715,-3.3367505e-06,0.04393995,3.3367505e-06,3.3367505e-06,0.7883917,0.7883917,0.012889715,-0.7883917,0.7883917,0.7883917,-0.005,-0.08097331,-1.0010252e-05,0.012889715,1.0010252e-05,0.007889715,-1.0010252e-05,0.007889715,3.3367505e-06,0.007889715,-3.3367505e-06,-0.0,0.007889715,0.007889715,0.007889715,0.04393995,0.007889715,3.3367505e-06,0.007889715,0.04393995,3.3367505e-06,3.3367505e-06,0.012344373,0.008263258,0.012344373,0.7883917,0.012344373,0.008263258,0.7883917,0.7883917,0.008071495,0.082823284,0.008071495,0.008071495,0.082823284,0.0,0.0,0.7883917,0.7883917,0.012344373,-0.7883917,0.7883917,0.7883917,-0.0042728786,0.012344373,0.008263258,0.008071495,0.082823284,0.015034872,0.03587102,0.015034872,0.7883917,0.015034872,0.03587102,0.7883917,0.7883917,0.010761993,0.110431045,0.010761993,0.010761993,0.0,0.110431045,0.0,0.0,0.7883917,0.7883917,0.015034872,-0.7883917,0.7883917,0.7883917,-0.0042728786,0.015034872,0.03587102,0.010761993,0.110431045,0.010761993,-0.0,0.010761993,0.0,-0.0,0.010761993,0.010761993,0.010761993,0.110431045,0.010761993,-0.0,0.010761993,0.110431045,0.0,0.0
0.35545704,0.012889715,0.12491326,0.012889715,0.7883917,0.012889715,-1.00014395e-05,0.12491326,0.7883817,0.7883817,0.007889715,0.04393995,0.007889715,1.00014395e-05,0.007889715,0.04393995,3.333813e-06,3.333813e-06,0.7883917,0.7883917,0.012889715,-0.7883917,0.7883917,0.7883917,-0.005,-0.08097331,-1.00014395e-05,0.012889715,1.00014395e-05,0.007889715,-1.00014395e-05,0.012889715,0.12491326,0.012889715,0.7883917,0.012889715,-1.0010252e-05,0.12491326,0.7883817,0.7883817,0.007889715,0.04393995,0.007889715,1.0010252e-05,0.007889715,-3.3367505e-06,0.04393995,3.3367505e-06,3.3367505e-06,0.7883917,0.7883917,0.012889715,-0.7883917,0.7883917,0.7883917,-0.005,-0.08097331,-1.0010252e-05,0.012889715,1.0010252e-05,0.007889715,-1.0010252e-05,0.007889715,3.3367505e-06,0.007889715,-3.3367505e-06,-0.0,0.007889715,0.007889715,0.007889715,0.04393995,0.007889715,3.3367505e-06,0.007889715,0.04393995,3.3367505e-06,3.3367505e-06,0.012344373,0.008263258,0.012344373,0.7883917,0.012344373,0.008263258,0.7883917,0.7883917,0.008071495,0.082823284,0.008071495,0.008071495,0.082823284,0.0,0.0,0.7883917,0.7883917,0.012344373,-0.7883917,0.7883917,0.7883917,-0.0042728786,0.012344373,0.008263258,0.008071495,0.082823284,0.015034872,0.03587102,0.015034872,0.7883917,0.015034872,0.03587102,0.7883917,0.7883917,0.010761993,0.110431045,0.010761993,0.010761993,0.0,0.110431045,0.0,0.0,0.7883917,0.7883917,0.015034872,-0.7883917,0.7883917,0.7883917,-0.0042728786,0.015034872,0.03587102,0.010761993,0.110431045,0.010761993,-0.0,0.010761993,0.0,-0.0,0.010761993,0.010761993,0.010761993,0.110431045,0.010761993,-0.0,0.010761993,0.110431045,0.0,0.0
0.356,0.012957395,0.12415152,0.012957395,0.78628844,0.012957395,-4.3736153,0.12415152,-3.587327,-3.587327,0.007913658,0.044336364,0.007913658,4.3736153,0.007913658,0.044336364,1.4578718,1.4578718,0.78628844,0.78628844,0.012957395,-0.78628844,0.78628844,0.78628844,-0.005043736,-0.07981516,-4.3736153,0.012957395,4.3736153,0.007913658,-4.3736153,0.012957395,0.12415152,0.012957395,0.78628844,0.012957395,-4.3736153,0.12415152,-3.587327,-3.587327,0.007913658,0.044336364,0.007913658,4.3736153,0.007913658,-1.4578718,0.044336364,1.4578718,1.4578718,0.78628844,0.78628844,0.012957395,-0.78628844,0.78628844,0.78628844,-0.005043736,-0.07981516,-4.3736153,0.012957395,4.3736153,0.007913658,-4.3736153,0.007913658,1.4578718,0.007913658,-1.4578718,-0.0,0.007913658,0.007913658,0.007913658,0.044336364,0.007913658,1.4578718,0.007913658,0.044336364,1.4578718,1.4578718,0.012348976,0.008690754,0.012348976,0.78628844,0.012348976,0.008690754,0.78628844,0.78628844,0.008116465,0.082823284,0.008116465,0.008116465,0.082823284,0.0,0.0,0.78628844,0.78628844,0.012348976,-0.78628844,0.78628844,0.78628844,-0.0042325114,0.012348976,0.008690754,0.008116465,0.082823284,0.015054464,0.036298517,0.015054464,0.78628844,0.015054464,0.036298517,0.78628844,0.78628844,0.010821953,0.110431045,0.010821953,0.010821953,0.0,0.110431045,0.0,0.0,0.78628844,0.78628844,0.015054464,-0.78628844,0.78628844,0.78628844,-0.0042325114,0.015054464,0.036298517,0.010821953,0.110431045,0.010821953,-0.0,0.010821953,0.0,-0.0,0.010821953,0.010821953,0.010821953,0.110431045,0.010821953,-0.0,0.010821953,0.110431045,0.0,0.0
0.358,0.013187459,0.10275037,0.013187459,0.7784623,0.013187459,-17.852526,0.10275037,-17.074064,-17.074064,0.008008934,0.051991668,0.008008934,17.852526,0.008008934,0.051991668,5.950842,5.950842,0.7784623,0.7784623,0.013187459,-0.7784623,0.7784623,0.7784623,-0.005178525,-0.0507587,-17.852526,0.013187459,17.852526,0.008008934,-17.852526,0.013187459,0.10275037,0.013187459,0.7784623,0.013187459,-17.852526,0.10275037,-17.074064,-17.074064,0.008008934,0.051991668,0.008008934,17.852526,0.008008934,-5.950842,0.051991668,5.950842,5.950842,0.7784623,0.7784623,0.013187459,-0.7784623,0.7784623,0.7784623,-0.005178525,-0.0507587,-17.852526,0.013187459,17.852526,0.008008934,-17.852526,0.008008934,5.950842,0.008008934,-5.950842,-0.0,0.008008934,0.008008934,0.008008934,0.051991668,0.008008934,5.950842,0.008008934,0.051991668,5.950842,5.950842,0.012367925,0.010255519,0.012367925,0.7784623,0.012367925,0.010255519,0.7784623,0.7784623,0.008282111,0.082823284,0.008282111,0.008282111,0.082823284,0.0,0.0,0.7784623,0.7784623,0.012367925,-0.7784623,0.7784623,0.7784623,-0.004085813,0.012367925,0.010255519,0.008282111,0.082823284,0.015128628,0.03786328,0.015128628,0.7784623,0.015128628,0.03786328,0.7784623,0.7784623,0.011042815,0.110431045,0.011042815,0.011042815,0.0,0.110431045,0.0,0.0,0.7784623,0.7784623,0.015128628,-0.7784623,0.7784623,0.7784623,-0.004085813,0.015128628,0.03786328,0.011042815,0.110431045,0.011042815,-0.0,0.011042815,0.0,-0.0,0.011042815,0.011042815,0.011042815,0.110431045,0.011042815,-0.0,0.011042815,0.110431045,0.0,0.0
0.36,0.013353948,0.06205263,0.013353948,0.77051324,0.013353948,-22.750952,0.06205263,-21.980438,-21.980438,0.008126438,0.06607391,0.008126438,22.750952,0.008126438,0.06607391,7.58365,7.58365,0.77051324,0.77051324,0.013353948,-0.77051324,0.77051324,0.77051324,-0.0052275094,0.004021283,-22.750952,0.013353948,22.750952,0.008126438,-22.750952,0.013353948,0.06205263,0.013353948,0.77051324,0.013353948,-22.750952,0.06205263,-21.980438,-21.980438,0.008126438,0.06607391,0.008126438,22.750952,0.008126438,-7.58365,0.06607391,7.58365,7.58365,0.77051324,0.77051324,0.013353948,-0.77051324,0.77051324,0.77051324,-0.0052275094,0.004021283,-22.750952,0.013353948,22.750952,0.008126438,-22.750952,0.008126438,7.58365,0.008126438,-7.58365,-0.0,0.008126438,0.008126438,0.008126438,0.06607391,0.008126438,7.58365,0.008126438,0.06607391,7.58365,7.58365,0.012389987,0.011804514,0.012389987,0.77051324,0.012389987,0.011804514,0.77051324,0.77051324,0.008447758,0.082823284,0.008447758,0.008447758,0.082823284,0.0,0.0,0.77051324,0.77051324,0.012389987,-0.77051324,0.77051324,0.77051324,-0.003942229,0.012389987,0.011804514,0.008447758,0.082823284,0.015205907,0.039412275,0.015205907,0.77051324,0.015205907,0.039412275,0.77051324,0.77051324,0.011263677,0.110431045,0.011263677,0.011263677,0.0,0.110431045,0.0,0.0,0.77051324,0.77051324,0.015205907,-0.77051324,0.77051324,0.77051324,-0.003942229,0.015205907,0.039412275,0.011263677,0.110431045,0.011263677,-0.0,0.011263677,0.0,-0.0,0.011263677,0.011263677,0.011263677,0.110431045,0.011263677,-0.0,0.011263677,0.110431045,0.0,0.0
0.362,0.013437078,0.022596942,0.013437078,0.7624425,0.013437078,-16.432306,0.022596942,-15.669864,-15.669864,0.008272756,0.0797368,0.008272756,16.432306,0.008272756,0.0797368,5.477435,5.477435,0.7624425,0.7624425,0.013437078,-0.7624425,0.7624425,0.7624425,-0.005164323,0.05713986,-16.432306,0.013437078,16.432306,0.008272756,-16.432306,0.013437078,0.022596942,0.013437078,0.7624425,0.013437078,-16.432306,0.022596942,-15.669864,-15.669864,0.008272756,0.0797368,0.008272756,16.432306,0.008272756,-5.477435,0.0797368,5.477435,5.477435,0.7624425,0.7624425,0.013437078,-0.7624425,0.7624425,0.7624425,-0.005164323,0.05713986,-16.432306,0.013437078,16.432306,0.008272756,-16.432306,0.008272756,5.477435,0.008272756,-5.477435,-0.0,0.008272756,0.008272756,0.008272756,0.0797368,0.008272756,5.477435,0.008272756,0.0797368,5.477435,5.477435,0.012415132,0.01333749,0.012415132,0.7624425,0.012415132,0.01333749,0.7624425,0.7624425,0.008613405,0.082823284,0.008613405,0.008613405,0.082823284,0.0,0.0,0.7624425,0.7624425,0.012415132,-0.7624425,0.7624425,0.7624425,-0.0038017272,0.012415132,0.01333749,0.008613405,0.082823284,0.015286267,0.04094525,0.015286267,0.7624425,0.015286267,0.04094525,0.7624425,0.7624425,0.011484539,0.110431045,0.011484539,0.011484539,0.0,0.110431045,0.0,0.0,0.7624425,0.7624425,0.015286267,-0.7624425,0.7624425,0.7624425,-0.0038017272,0.015286267,0.04094525,0.011484539,0.110431045,0.011484539,-0.0,0.011484539,0.0,-0.0,0.011484539,0.011484539,0.011484539,0.110431045,0.011484539,-0.0,0.011484539,0.110431045,0.0,0.0
0.364,0.013460125,0.0046310867,0.013460125,0.75425136,0.013460125,-2.0007286,0.0046310867,-1.2464774,-1.2464774,0.008440118,0.08623099,0.008440118,2.0007286,0.008440118,0.08623099,0.6669096,0.6669096,0.75425136,0.75425136,0.013460125,-0.75425136,0.75425136,0.75425136,-0.0050200075,0.081599906,-2.0007286,0.013460125,2.0007286,0.008440118,-2.0007286,0.013460125,0.0046310867,0.013460125,0.75425136,0.013460125,-2.0007286,0.0046310867,-1.2464774,-1.2464774,0.008440118,0.08623099,0.008440118,2.0007286,0.008440118,-0.6669096,0.08623099,0.6669096,0.6669096,0.75425136,0.75425136,0.013460125,-0.75425136,0.75425136,0.75425136,-0.0050200075,0.081599906,-2.0007286,0.013460125,2.0007286,0.008440118,-2.0007286,0.008440118,0.6669096,0.008440118,-0.6669096,-0.0,0.008440118,0.008440118,0.008440118,0.08623099,0.008440118,0.6669096,0.008440118,0.08623099,0.6669096,0.6669096,0.012443326,0.014854204,0.012443326,0.75425136,0.012443326,0.014854204,0.75425136,0.75425136,0.008779051,0.082823284,0.008779051,0.008779051,0.082823284,0.0,0.0,0.75425136,0.75425136,0.012443326,-0.75425136,0.75425136,0.75425136,-0.003664275,0.012443326,0.014854204,0.008779051,0.082823284,0.015369676,0.042461965,0.015369676,0.75425136,0.015369676,0.042461965,0.75425136,0.75425136,0.011705401,0.110431045,0.011705401,0.011705401,0.0,0.110431045,0.0,0.0,0.75425136,0.75425136,0.015369676,-0.75425136,0.75425136,0.75425136,-0.003664275,0.015369676,0.042461965,0.011705401,0.110431045,0.011705401,-0.0,0.011705401,0.0,-0.0,0.011705401,0.011705401,0.011705401,0.110431045,0.011705401,-0.0,0.011705401,0.110431045,0.0,0.0
0.3642452,0.013461268,0.004550808,0.013461268,0.75323886,0.013461268,9.991217e-06,0.004550808,0.7532489,0.7532489,0.008461268,0.08631936,0.008461268,-9.991217e-06,0.008461268,0.08631936,-3.3304054e-06,-3.3304054e-06,0.75323886,0.75323886,0.013461268,-0.75323886,0.75323886,0.75323886,-0.005,0.08176855,9.991217e-06,0.013461268,-9.991217e-06,0.008461268,9.991217e-06,0.013461268,0.004550808,0.013461268,0.75323886,0.013461268,1e-05,0.004550808,0.7532489,0.7532489,0.008461268,0.08631936,0.008461268,-1e-05,0.008461268,3.3333333e-06,0.08631936,-3.3333333e-06,-3.3333333e-06,0.75323886,0.75323886,0.013461268,-0.75323886,0.75323886,0.75323886,-0.005,0.08176855,1e-05,0.013461268,-1e-05,0.008461268,1e-05,0.008461268,-3.3333333e-06,0.008461268,3.3333333e-06,-0.0,0.008461268,0.008461268,0.008461268,0.08631936,0.008461268,-3.3333333e-06,0.008461268,0.08631936,-3.3333333e-06,-3.3333333e-06,0.012446991,0.015039031,0.012446991,0.75323886,0.012446991,0.015039031,0.75323886,0.75323886,0.00879936,0.082823284,0.00879936,0.00879936,0.082823284,0.0,0.0,0.75323886,0.75323886,0.012446991,-0.75323886,0.75323886,0.75323886,-0.0036476308,0.012446991,0.015039031,0.00879936,0.082823284,0.0153801115,0.04264679,0.0153801115,0.75323886,0.0153801115,0.04264679,0.75323886,0.75323886,0.0117324805,0.110431045,0.0117324805,0.0117324805,0.0,0.110431045,0.0,0.0,0.75323886,0.75323886,0.0153801115,-0.75323886,0.75323886,0.75323886,-0.0036476308,0.0153801115,0.04264679,0.0117324805,0.110431045,0.0117324805,-0.0,0.0117324805,0.0,-0.0,0.0117324805,0.0117324805,0.0117324805,0.110431045,0.0117324805,-0.0,0.0117324805,0.110431045,0.0,0.0
0.3642452,0.013461268,0.004550808,0.013461268,0.75323886,0.013461268,0.0,0.004550808,0.75323886,0.75323886,0.008461268,0.08631936,0.008461268,-0.0,0.008461268,0.08631936,-0.0,-0.0,0.75323886,0.75323886,0.013461268,-0.75323886,0.75323886,0.75323886,-0.005,0.08176855,0.0,0.013461268,-0.0,0.008461268,0.0,0.013461268,0.004550808,0.013461268,0.75323886,0.013461268,0.0,0.004550808,0.75323886,0.75323886,0.008461268,0.08631936,0.008461268,-0.0,0.008461268,0.0,0.08631936,-0.0,-0.0,0.75323886,0.75323886,0.013461268,-0.75323886,0.75323886,0.75323886,-0.005,0.08176855,0.0,0.013461268,-0.0,0.008461268,0.0,0.008461268,-0.0,0.008461268,0.0,-0.0,0.008461268,0.008461268,0.008461268,0.08631936,0.008461268,-0.0,0.008461268,0.08631936,-0.0,-0.0,0.012446991,0.015039031,0.012446991,0.75323886,0.012446991,0.015039031,0.75323886,0.75323886,0.00879936,0.082823284,0.00879936,0.00879936,0.082823284,0.0,0.0,0.75323886,0.75323886,0.012446991,-0.75323886,0.75323886,0.75323886,-0.0036476308,0.012446991,0.015039031,0.00879936,0.082823284,0.0153801115,0.04264679,0.0153801115,0.75323886,0.0153801115,0.04264679,0.75323886,0.75323886,0.0117324805,0.110431045,0.0117324805,0.0117324805,0.0,0.110431045,0.0,0.0,0.75323886,0.75323886,0.0153801115,-0.75323886,0.75323886,0.75323886,-0.0036476308,0.0153801115,0.04264679,0.0117324805,0.110431045,0.0117324805,-0.0,0.0117324805,0.0,-0.0,0.0117324805,0.0117324805,0.0117324805,0.110431045,0.0117324805,-0.0,0.0117324805,0.110431045,0.0,0.0
0.366,0.0134704085,0.0058661876,0.0134704085,0.74594116,0.0134704085,0.0,0.0058661876,0.74594116,0.74594116,0.00861274,0.08631936,0.00861274,-0.0,0.00861274,0.08631936,-0.0,-0.0,0.74594116,0.74594116,0.0134704085,-0.74594116,0.74594116,0.74594116,-0.0048576687,0.08045317,0.0,0.0134704085,-0.0,0.00861274,0.0,0.0134704085,0.0058661876,0.0134704085,0.74594116,0.0134704085,0.0,0.0058661876,0.74594116,0.74594116,0.00861274,0.08631936,0.00861274,-0.0,0.00861274,0.0,0.08631936,-0.0,-0.0,0.74594116,0.74594116,0.0134704085,-0.74594116,0.74594116,0.74594116,-0.0048576687,0.08045317,0.0,0.0134704085,-0.0,0.00861274,0.0,0.00861274,-0.0,0.00861274,0.0,-0.0,0.00861274,0.00861274,0.00861274,0.08631936,0.00861274,-0.0,0.00861274,0.08631936,-0.0,-0.0,0.012474537,0.01635441,0.012474537,0.74594116,0.012474537,0.01635441,0.74594116,0.74594116,0.008944698,0.082823284,0.008944698,0.008944698,0.082823284,0.0,0.0,0.74594116,0.74594116,0.012474537,-0.74594116,0.74594116,0.74594116,-0.0035298392,0.012474537,0.01635441,0.008944698,0.082823284,0.015456103,0.043962173,0.015456103,0.74594116,0.015456103,0.043962173,0.74594116,0.74594116,0.011926264,0.110431045,0.011926264,0.011926264,0.0,0.110431045,0.0,0.0,0.74594116,0.74594116,0.015456103,-0.74594116,0.74594116,0.74594116,-0.0035298392,0.015456103,0.043962173,0.011926264,0.110431045,0.011926264,-0.0,0.011926264,0.0,-0.0,0.011926264,0.011926264,0.011926264,0.110431045,0.011926264,-0.0,0.011926264,0.110431045,0.0,0.0
